2008-06-26,155,122
2008-06-27,169,145
2008-06-28,106,128
2008-06-29,75,100
2008-06-30,140,96
2008-07-01,164,140
2008-07-02,157,105
2008-07-03,149,100
2008-07-04,175,136
2008-07-05,118,134
2008-07-06,78,101
2008-07-07,140,90
2008-07-08,114,88
2008-07-09,144,98
2008-07-10,137,115
2008-07-11,143,119
2008-07-12,102,108
2008-07-13,93,108
2008-07-14,69,88
2008-07-15,132,106
2008-07-16,93,110
2008-07-17,114,101
2008-07-18,146,124
2008-07-19,92,129
2008-07-20,83,117
2008-07-21,101,92
2008-07-22,127,109
2008-07-23,128,98
2008-07-24,114,94
2008-07-25,114,113
2008-07-26,111,120
2008-07-27,89,92
2008-07-28,105,87
2008-07-29,104,90
2008-07-30,127,105
2008-07-31,102,89
2008-08-01,115,113
2008-08-02,99,119
2008-08-03,63,99
2008-08-04,98,85
2008-08-05,102,103
2008-08-06,105,86
2008-08-07,104,76
2008-08-08,118,92
2008-08-09,77,101
2008-08-10,50,87
2008-08-11,81,91
2008-08-12,88,85
2008-08-13,81,81
2008-08-14,82,71
2008-08-15,65,77
2008-08-16,57,80
2008-08-17,58,91
2008-08-18,75,82
2008-08-19,100,69
2008-08-20,71,78
2008-08-21,95,74
2008-08-22,119,104
2008-08-23,59,88
2008-08-24,75,80
2008-08-25,92,81
2008-08-26,97,81
2008-08-27,101,93
2008-08-28,103,90
2008-08-29,124,108
2008-08-30,115,126
2008-08-31,63,108
2008-09-01,122,92
2008-09-02,125,105
2008-09-03,144,90
2008-09-04,128,75
2008-09-05,176,96
2008-09-06,132,95
2008-09-07,67,79
2008-09-08,132,91
2008-09-09,142,83
2008-09-10,150,102
2008-09-11,142,86
2008-09-12,170,110
2008-09-13,113,108
2008-09-14,87,95
2008-09-15,157,101
2008-09-16,146,83
2008-09-17,120,91
2008-09-18,138,88
2008-09-19,175,127
2008-09-20,129,110
2008-09-21,102,97
2008-09-22,118,99
2008-09-23,129,80
2008-09-24,144,87
2008-09-25,124,79
2008-09-26,175,142
2008-09-27,141,113
2008-09-28,102,99
2008-09-29,131,94
2008-09-30,152,82
2008-10-01,138,110
2008-10-02,150,92
2008-10-03,210,117
2008-10-04,127,120
2008-10-05,92,94
2008-10-06,132,88
2008-10-07,162,104
2008-10-08,172,109
2008-10-09,158,101
2008-10-10,183,124
2008-10-11,115,131
2008-10-12,94,118
2008-10-13,136,91
2008-10-14,139,90
2008-10-15,151,92
2008-10-16,160,100
2008-10-17,177,134
2008-10-18,123,116
2008-10-19,68,99
2008-10-20,150,98
2008-10-21,189,96
2008-10-22,137,97
2008-10-23,133,108
2008-10-24,149,111
2008-10-25,124,107
2008-10-26,82,101
2008-10-27,161,85
2008-10-28,110,74
2008-10-29,123,73
2008-10-30,137,103
2008-10-31,147,112
2008-11-01,105,86
2008-11-02,73,67
2008-11-03,109,85
2008-11-04,123,91
2008-11-05,128,68
2008-11-06,149,97
2008-11-07,154,104
2008-11-08,123,118
2008-11-09,101,62
2008-11-10,107,69
2008-11-11,85,60
2008-11-12,136,102
2008-11-13,120,97
2008-11-14,161,112
2008-11-15,102,104
2008-11-16,59,79
2008-11-17,148,79
2008-11-18,150,107
2008-11-19,133,85
2008-11-20,129,93
2008-11-21,178,109
2008-11-22,116,84
2008-11-23,69,61
2008-11-24,151,79
2008-11-25,162,104
2008-11-26,140,90
2008-11-27,125,76
2008-11-28,137,106
2008-11-29,114,86
2008-11-30,100,73
2008-12-01,170,80
2008-12-02,159,91
2008-12-03,169,118
2008-12-04,136,106
2008-12-05,167,106
2008-12-06,136,119
2008-12-07,79,95
2008-12-08,122,84
2008-12-09,145,90
2008-12-10,146,88
2008-12-11,130,97
2008-12-12,163,83
2008-12-13,127,82
2008-12-14,88,64
2008-12-15,129,83
2008-12-16,113,77
2008-12-17,162,88
2008-12-18,143,78
2008-12-19,148,145
2008-12-20,102,90
2008-12-21,81,92
2008-12-22,100,80
2008-12-23,117,88
2008-12-24,92,66
2008-12-25,44,50
2008-12-26,79,56
2008-12-27,72,60
2008-12-28,67,55
2008-12-29,73,64
2008-12-30,91,59
2008-12-31,74,76
2009-01-01,53,61
2009-01-02,76,53
2009-01-03,69,64
2009-01-04,43,43
2009-01-05,97,68
2009-01-06,76,58
2009-01-07,93,54
2009-01-08,104,62
2009-01-09,133,71
2009-01-10,99,77
2009-01-11,72,57
2009-01-12,130,94
2009-01-13,121,68
2009-01-14,135,91
2009-01-15,131,92
2009-01-16,120,126
2009-01-17,96,77
2009-01-18,60,61
2009-01-19,114,81
2009-01-20,126,88
2009-01-21,114,73
2009-01-22,136,73
2009-01-23,104,90
2009-01-24,81,77
2009-01-25,64,65
2009-01-26,99,77
2009-01-27,102,64
2009-01-28,113,68
2009-01-29,95,84
2009-01-30,150,107
2009-01-31,103,62
2009-02-01,54,65
2009-02-02,105,72
2009-02-03,112,58
2009-02-04,112,77
2009-02-05,114,76
2009-02-06,148,104
2009-02-07,109,78
2009-02-08,59,69
2009-02-09,119,67
2009-02-10,116,62
2009-02-11,128,70
2009-02-12,104,58
2009-02-13,124,73
2009-02-14,94,91
2009-02-15,59,60
2009-02-16,96,74
2009-02-17,93,70
2009-02-18,101,48
2009-02-19,104,68
2009-02-20,103,86
2009-02-21,87,80
2009-02-22,65,74
2009-02-23,96,55
2009-02-24,86,70
2009-02-25,114,59
2009-02-26,83,71
2009-02-27,104,74
2009-02-28,99,127
2009-03-01,76,70
2009-03-02,98,80
2009-03-03,99,71
2009-03-04,109,64
2009-03-05,108,77
2009-03-06,119,81
2009-03-07,108,86
2009-03-08,71,77
2009-03-09,107,76
2009-03-10,115,68
2009-03-11,118,77
2009-03-12,124,77
2009-03-13,117,111
2009-03-14,100,108
2009-03-15,64,90
2009-03-16,136,82
2009-03-17,123,92
2009-03-18,132,85
2009-03-19,133,99
2009-03-20,145,101
2009-03-21,118,108
2009-03-22,59,73
2009-03-23,107,76
2009-03-24,108,63
2009-03-25,121,60
2009-03-26,107,76
2009-03-27,137,86
2009-03-28,99,90
2009-03-29,67,64
2009-03-30,109,76
2009-03-31,128,79
2009-04-01,124,79
2009-04-02,136,91
2009-04-03,139,106
2009-04-04,113,114
2009-04-05,81,110
2009-04-06,124,89
2009-04-07,148,90
2009-04-08,120,76
2009-04-09,141,89
2009-04-10,156,109
2009-04-11,109,100
2009-04-12,83,94
2009-04-13,67,82
2009-04-14,112,67
2009-04-15,102,71
2009-04-16,114,72
2009-04-17,132,89
2009-04-18,103,89
2009-04-19,81,84
2009-04-20,95,72
2009-04-21,93,81
2009-04-22,121,87
2009-04-23,133,104
2009-04-24,149,117
2009-04-25,104,103
2009-04-26,86,78
2009-04-27,93,53
2009-04-28,120,69
2009-04-29,146,82
2009-04-30,160,87
2009-05-01,102,106
2009-05-02,83,93
2009-05-03,86,83
2009-05-04,115,78
2009-05-05,128,85
2009-05-06,138,100
2009-05-07,167,104
2009-05-08,87,85
2009-05-09,84,89
2009-05-10,86,100
2009-05-11,126,73
2009-05-12,117,79
2009-05-13,125,83
2009-05-14,133,81
2009-05-15,166,80
2009-05-16,110,99
2009-05-17,101,98
2009-05-18,120,92
2009-05-19,115,107
2009-05-20,157,105
2009-05-21,70,93
2009-05-22,106,117
2009-05-23,79,109
2009-05-24,79,110
2009-05-25,147,81
2009-05-26,135,85
2009-05-27,129,108
2009-05-28,139,84
2009-05-29,162,161
2009-05-30,132,145
2009-05-31,85,116
2009-06-01,81,74
2009-06-02,152,120
2009-06-03,165,124
2009-06-04,153,118
2009-06-05,178,101
2009-06-06,127,123
2009-06-07,92,80
2009-06-08,149,75
2009-06-09,173,83
2009-06-10,130,99
2009-06-11,144,97
2009-06-12,158,121
2009-06-13,139,124
2009-06-14,96,106
2009-06-15,122,92
2009-06-16,110,95
2009-06-17,139,113
2009-06-18,134,75
2009-06-19,152,129
2009-06-20,109,112
2009-06-21,95,120
2009-06-22,154,92
2009-06-23,147,88
2009-06-24,134,117
2009-06-25,121,100
2009-06-26,140,125
2009-06-27,149,108
2009-06-28,111,123
2009-06-29,142,108
2009-06-30,141,104
2009-07-01,127,96
2009-07-02,162,92
2009-07-03,135,123
2009-07-04,122,117
2009-07-05,93,109
2009-07-06,106,100
2009-07-07,146,109
2009-07-08,143,100
2009-07-09,126,98
2009-07-10,142,111
2009-07-11,89,117
2009-07-12,89,112
2009-07-13,101,114
2009-07-14,74,81
2009-07-15,130,95
2009-07-16,121,105
2009-07-17,150,113
2009-07-18,91,96
2009-07-19,66,87
2009-07-20,89,87
2009-07-21,109,92
2009-07-22,101,74
2009-07-23,125,82
2009-07-24,130,121
2009-07-25,89,121
2009-07-26,75,111
2009-07-27,111,107
2009-07-28,121,97
2009-07-29,89,101
2009-07-30,127,94
2009-07-31,110,91
2009-08-01,101,99
2009-08-02,80,79
2009-08-03,102,61
2009-08-04,74,91
2009-08-05,136,105
2009-08-06,97,87
2009-08-07,98,87
2009-08-08,92,108
2009-08-09,74,79
2009-08-10,82,93
2009-08-11,94,86
2009-08-12,95,89
2009-08-13,84,92
2009-08-14,120,117
2009-08-15,98,122
2009-08-16,65,93
2009-08-17,115,104
2009-08-18,90,92
2009-08-19,108,89
2009-08-20,88,95
2009-08-21,114,95
2009-08-22,100,127
2009-08-23,76,96
2009-08-24,105,90
2009-08-25,101,83
2009-08-26,95,72
2009-08-27,95,86
2009-08-28,113,116
2009-08-29,76,114
2009-08-30,83,103
2009-08-31,132,103
2009-09-01,142,88
2009-09-02,116,83
2009-09-03,131,78
2009-09-04,157,112
2009-09-05,89,95
2009-09-06,97,101
2009-09-07,150,81
2009-09-08,144,90
2009-09-09,131,93
2009-09-10,136,101
2009-09-11,152,136
2009-09-12,120,111
2009-09-13,81,125
2009-09-14,145,94
2009-09-15,147,88
2009-09-16,113,64
2009-09-17,114,101
2009-09-18,134,110
2009-09-19,109,115
2009-09-20,83,89
2009-09-21,131,76
2009-09-22,137,84
2009-09-23,137,102
2009-09-24,159,99
2009-09-25,174,117
2009-09-26,117,115
2009-09-27,100,84
2009-09-28,136,79
2009-09-29,147,100
2009-09-30,149,94
2009-10-01,146,110
2009-10-02,172,123
2009-10-03,136,117
2009-10-04,90,84
2009-10-05,177,89
2009-10-06,170,105
2009-10-07,152,87
2009-10-08,173,102
2009-10-09,164,112
2009-10-10,155,92
2009-10-11,73,75
2009-10-12,135,76
2009-10-13,151,90
2009-10-14,145,106
2009-10-15,159,90
2009-10-16,200,99
2009-10-17,127,117
2009-10-18,74,89
2009-10-19,128,92
2009-10-20,117,66
2009-10-21,184,110
2009-10-22,130,90
2009-10-23,134,114
2009-10-24,164,101
2009-10-25,82,75
2009-10-26,105,76
2009-10-27,117,100
2009-10-28,127,96
2009-10-29,123,98
2009-10-30,125,75
2009-10-31,91,98
2009-11-01,102,80
2009-11-02,137,72
2009-11-03,140,91
2009-11-04,128,81
2009-11-05,159,74
2009-11-06,158,111
2009-11-07,128,110
2009-11-08,80,84
2009-11-09,114,85
2009-11-10,131,73
2009-11-11,61,82
2009-11-12,142,74
2009-11-13,147,91
2009-11-14,107,91
2009-11-15,71,67
2009-11-16,113,89
2009-11-17,162,74
2009-11-18,150,100
2009-11-19,143,93
2009-11-20,173,107
2009-11-21,116,98
2009-11-22,85,57
2009-11-23,128,70
2009-11-24,128,88
2009-11-25,111,85
2009-11-26,154,78
2009-11-27,129,90
2009-11-28,108,86
2009-11-29,74,58
2009-11-30,134,71
2009-12-01,148,93
2009-12-02,136,78
2009-12-03,133,98
2009-12-04,183,98
2009-12-05,117,102
2009-12-06,70,80
2009-12-07,124,86
2009-12-08,175,102
2009-12-09,162,107
2009-12-10,139,99
2009-12-11,151,99
2009-12-12,93,85
2009-12-13,58,63
2009-12-14,106,66
2009-12-15,122,70
2009-12-16,119,66
2009-12-17,124,66
2009-12-18,116,65
2009-12-19,79,55
2009-12-20,46,53
2009-12-21,98,66
2009-12-22,113,58
2009-12-23,108,91
2009-12-24,82,57
2009-12-25,62,43
2009-12-26,75,67
2009-12-27,61,51
2009-12-28,70,46
2009-12-29,95,73
2009-12-30,78,50
2009-12-31,71,54
2010-01-01,60,53
2010-01-02,61,35
2010-01-03,45,36
2010-01-04,106,65
2010-01-05,91,70
2010-01-06,100,61
2010-01-07,85,56
2010-01-08,83,55
2010-01-09,50,43
2010-01-10,60,36
2010-01-11,79,37
2010-01-12,91,44
2010-01-13,74,75
2010-01-14,140,63
2010-01-15,118,87
2010-01-16,81,73
2010-01-17,71,61
2010-01-18,106,66
2010-01-19,105,50
2010-01-20,109,69
2010-01-21,114,79
2010-01-22,112,67
2010-01-23,90,79
2010-01-24,68,63
2010-01-25,101,62
2010-01-26,99,57
2010-01-27,82,63
2010-01-28,118,75
2010-01-29,147,98
2010-01-30,87,72
2010-01-31,67,61
2010-02-01,115,78
2010-02-02,114,69
2010-02-03,110,77
2010-02-04,108,76
2010-02-05,144,78
2010-02-06,96,79
2010-02-07,71,51
2010-02-08,82,68
2010-02-09,87,49
2010-02-10,111,59
2010-02-11,89,58
2010-02-12,95,63
2010-02-13,63,46
2010-02-14,45,53
2010-02-15,102,61
2010-02-16,95,64
2010-02-17,96,73
2010-02-18,118,75
2010-02-19,127,49
2010-02-20,87,72
2010-02-21,68,56
2010-02-22,94,39
2010-02-23,93,67
2010-02-24,121,70
2010-02-25,91,47
2010-02-26,108,80
2010-02-27,87,79
2010-02-28,58,56
2010-03-01,91,69
2010-03-02,129,80
2010-03-03,97,57
2010-03-04,116,60
2010-03-05,127,80
2010-03-06,91,72
2010-03-07,71,77
2010-03-08,98,52
2010-03-09,110,56
2010-03-10,108,70
2010-03-11,110,55
2010-03-12,116,84
2010-03-13,83,86
2010-03-14,53,77
2010-03-15,116,85
2010-03-16,112,80
2010-03-17,120,95
2010-03-18,120,73
2010-03-19,136,94
2010-03-20,99,73
2010-03-21,73,75
2010-03-22,90,74
2010-03-23,126,87
2010-03-24,114,74
2010-03-25,98,80
2010-03-26,125,73
2010-03-27,105,99
2010-03-28,62,63
2010-03-29,129,64
2010-03-30,98,51
2010-03-31,103,62
2010-04-01,126,95
2010-04-02,144,90
2010-04-03,95,76
2010-04-04,88,60
2010-04-05,72,83
2010-04-06,126,92
2010-04-07,86,62
2010-04-08,103,66
2010-04-09,119,101
2010-04-10,81,100
2010-04-11,69,104
2010-04-12,112,72
2010-04-13,105,74
2010-04-14,124,77
2010-04-15,131,91
2010-04-16,135,91
2010-04-17,106,96
2010-04-18,93,121
2010-04-19,107,100
2010-04-20,130,85
2010-04-21,124,95
2010-04-22,94,76
2010-04-23,154,90
2010-04-24,116,114
2010-04-25,93,99
2010-04-26,104,66
2010-04-27,137,97
2010-04-28,134,84
2010-04-29,119,92
2010-04-30,135,108
2010-05-01,73,77
2010-05-02,97,77
2010-05-03,104,59
2010-05-04,119,74
2010-05-05,139,81
2010-05-06,118,66
2010-05-07,116,81
2010-05-08,91,84
2010-05-09,63,75
2010-05-10,102,90
2010-05-11,145,79
2010-05-12,137,75
2010-05-13,65,71
2010-05-14,109,87
2010-05-15,87,108
2010-05-16,68,75
2010-05-17,109,67
2010-05-18,110,66
2010-05-19,128,84
2010-05-20,128,96
2010-05-21,148,103
2010-05-22,126,119
2010-05-23,88,120
2010-05-24,91,99
2010-05-25,144,82
2010-05-26,149,87
2010-05-27,147,80
2010-05-28,140,105
2010-05-29,125,92
2010-05-30,90,80
2010-05-31,108,84
2010-06-01,126,82
2010-06-02,122,92
2010-06-03,144,111
2010-06-04,161,141
2010-06-05,125,119
2010-06-06,70,88
2010-06-07,138,79
2010-06-08,116,81
2010-06-09,157,90
2010-06-10,142,74
2010-06-11,152,111
2010-06-12,120,112
2010-06-13,76,96
2010-06-14,148,69
2010-06-15,112,83
2010-06-16,139,94
2010-06-17,114,60
2010-06-18,141,90
2010-06-19,104,106
2010-06-20,77,77
2010-06-21,122,101
2010-06-22,135,102
2010-06-23,121,83
2010-06-24,152,108
2010-06-25,156,121
2010-06-26,115,113
2010-06-27,81,123
2010-06-28,132,95
2010-06-29,162,99
2010-06-30,148,116
2010-07-01,153,94
2010-07-02,145,142
2010-07-03,97,96
2010-07-04,95,101
2010-07-05,125,97
2010-07-06,152,118
2010-07-07,149,127
2010-07-08,133,121
2010-07-09,125,117
2010-07-10,116,101
2010-07-11,84,106
2010-07-12,119,87
2010-07-13,134,90
2010-07-14,75,90
2010-07-15,116,101
2010-07-16,111,121
2010-07-17,97,89
2010-07-18,90,102
2010-07-19,102,86
2010-07-20,116,98
2010-07-21,111,74
2010-07-22,97,97
2010-07-23,98,94
2010-07-24,100,82
2010-07-25,71,65
2010-07-26,93,69
2010-07-27,92,81
2010-07-28,111,88
2010-07-29,105,92
2010-07-30,111,111
2010-07-31,86,105
2010-08-01,61,88
2010-08-02,88,81
2010-08-03,106,88
2010-08-04,100,78
2010-08-05,84,87
2010-08-06,74,103
2010-08-07,76,87
2010-08-08,65,85
2010-08-09,75,69
2010-08-10,86,72
2010-08-11,80,76
2010-08-12,71,63
2010-08-13,93,85
2010-08-14,73,76
2010-08-15,78,75
2010-08-16,94,68
2010-08-17,78,83
2010-08-18,88,74
2010-08-19,89,78
2010-08-20,122,95
2010-08-21,81,112
2010-08-22,76,77
2010-08-23,89,82
2010-08-24,105,93
2010-08-25,95,64
2010-08-26,112,74
2010-08-27,107,89
2010-08-28,81,81
2010-08-29,65,81
2010-08-30,108,106
2010-08-31,132,86
2010-09-01,144,97
2010-09-02,127,83
2010-09-03,151,109
2010-09-04,108,106
2010-09-05,79,109
2010-09-06,115,74
2010-09-07,144,90
2010-09-08,157,94
2010-09-09,136,97
2010-09-10,158,114
2010-09-11,111,107
2010-09-12,72,90
2010-09-13,110,77
2010-09-14,139,80
2010-09-15,141,94
2010-09-16,141,81
2010-09-17,148,119
2010-09-18,112,100
2010-09-19,92,99
2010-09-20,130,85
2010-09-21,139,118
2010-09-22,167,111
2010-09-23,116,81
2010-09-24,181,116
2010-09-25,104,89
2010-09-26,73,87
2010-09-27,129,71
2010-09-28,125,61
2010-09-29,120,74
2010-09-30,132,78
2010-10-01,174,105
2010-10-02,115,94
2010-10-03,83,96
2010-10-04,133,94
2010-10-05,133,92
2010-10-06,142,85
2010-10-07,172,90
2010-10-08,152,115
2010-10-09,131,108
2010-10-10,109,87
2010-10-11,168,93
2010-10-12,174,115
2010-10-13,151,80
2010-10-14,135,91
2010-10-15,164,79
2010-10-16,117,91
2010-10-17,73,66
2010-10-18,135,75
2010-10-19,134,70
2010-10-20,140,94
2010-10-21,142,67
2010-10-22,151,97
2010-10-23,114,84
2010-10-24,89,73
2010-10-25,129,86
2010-10-26,126,83
2010-10-27,126,69
2010-10-28,118,92
2010-10-29,122,80
2010-10-30,114,87
2010-10-31,93,80
2010-11-01,55,54
2010-11-02,144,75
2010-11-03,117,93
2010-11-04,121,72
2010-11-05,124,113
2010-11-06,127,110
2010-11-07,104,76
2010-11-08,171,98
2010-11-09,194,100
2010-11-10,143,109
2010-11-11,88,62
2010-11-12,112,105
2010-11-13,119,99
2010-11-14,82,60
2010-11-15,131,81
2010-11-16,139,98
2010-11-17,135,79
2010-11-18,149,87
2010-11-19,173,110
2010-11-20,102,92
2010-11-21,84,58
2010-11-22,112,64
2010-11-23,125,81
2010-11-24,122,91
2010-11-25,140,78
2010-11-26,128,107
2010-11-27,91,49
2010-11-28,51,44
2010-11-29,113,75
2010-11-30,116,66
2010-12-01,92,56
2010-12-02,88,53
2010-12-03,121,74
2010-12-04,84,52
2010-12-05,70,51
2010-12-06,128,64
2010-12-07,132,59
2010-12-08,117,83
2010-12-09,95,67
2010-12-10,115,80
2010-12-11,108,100
2010-12-12,72,62
2010-12-13,117,75
2010-12-14,124,61
2010-12-15,112,57
2010-12-16,98,75
2010-12-17,138,97
2010-12-18,65,75
2010-12-19,53,45
2010-12-20,78,51
2010-12-21,107,60
2010-12-22,105,64
2010-12-23,73,67
2010-12-24,66,76
2010-12-25,35,33
2010-12-26,41,45
2010-12-27,54,47
2010-12-28,69,58
2010-12-29,67,37
2010-12-30,68,33
2010-12-31,61,52
2011-01-01,54,53
2011-01-02,55,32
2011-01-03,81,43
2011-01-04,88,76
2011-01-05,110,72
2011-01-06,99,80
2011-01-07,105,79
2011-01-08,101,60
2011-01-09,64,57
2011-01-10,114,78
2011-01-11,116,68
2011-01-12,115,80
2011-01-13,102,78
2011-01-14,119,97
2011-01-15,113,80
2011-01-16,75,82
2011-01-17,102,78
2011-01-18,94,75
2011-01-19,97,69
2011-01-20,96,70
2011-01-21,125,100
2011-01-22,89,71
2011-01-23,56,46
2011-01-24,92,54
2011-01-25,110,58
2011-01-26,102,77
2011-01-27,93,63
2011-01-28,108,77
2011-01-29,70,70
2011-01-30,70,60
2011-01-31,86,78
2011-02-01,96,78
2011-02-02,126,77
2011-02-03,95,74
2011-02-04,122,72
2011-02-05,75,81
2011-02-06,63,82
2011-02-07,86,69
2011-02-08,105,82
2011-02-09,121,81
2011-02-10,116,52
2011-02-11,94,98
2011-02-12,85,91
2011-02-13,66,66
2011-02-14,87,49
2011-02-15,99,63
2011-02-16,100,65
2011-02-17,84,73
2011-02-18,93,95
2011-02-19,86,63
2011-02-20,63,40
2011-02-21,89,67
2011-02-22,93,47
2011-02-23,87,65
2011-02-24,84,63
2011-02-25,101,64
2011-02-26,91,82
2011-02-27,56,69
2011-02-28,88,59
2011-03-01,85,50
2011-03-02,103,47
2011-03-03,109,57
2011-03-04,109,78
2011-03-05,106,73
2011-03-06,79,78
2011-03-07,114,82
2011-03-08,137,85
2011-03-09,107,58
2011-03-10,107,86
2011-03-11,127,81
2011-03-12,103,76
2011-03-13,55,63
2011-03-14,105,59
2011-03-15,125,62
2011-03-16,101,69
2011-03-17,103,58
2011-03-18,135,86
2011-03-19,71,70
2011-03-20,70,66
2011-03-21,120,79
2011-03-22,124,75
2011-03-23,134,89
2011-03-24,119,105
2011-03-25,142,90
2011-03-26,92,82
2011-03-27,71,62
2011-03-28,94,80
2011-03-29,120,76
2011-03-30,96,65
2011-03-31,106,64
2011-04-01,136,97
2011-04-02,115,116
2011-04-03,78,66
2011-04-04,104,52
2011-04-05,129,76
2011-04-06,134,76
2011-04-07,131,105
2011-04-08,156,126
2011-04-09,101,103
2011-04-10,106,94
2011-04-11,100,91
2011-04-12,114,81
2011-04-13,115,57
2011-04-14,111,74
2011-04-15,117,93
2011-04-16,103,103
2011-04-17,86,111
2011-04-18,98,77
2011-04-19,128,95
2011-04-20,116,87
2011-04-21,137,82
2011-04-22,137,91
2011-04-23,86,107
2011-04-24,73,69
2011-04-25,63,66
2011-04-26,103,72
2011-04-27,133,78
2011-04-28,96,69
2011-04-29,123,68
2011-04-30,94,87
2011-05-01,81,92
2011-05-02,98,61
2011-05-03,130,85
2011-05-04,124,80
2011-05-05,139,87
2011-05-06,110,104
2011-05-07,97,102
2011-05-08,85,101
2011-05-09,120,57
2011-05-10,111,63
2011-05-11,140,94
2011-05-12,127,72
2011-05-13,158,102
2011-05-14,115,98
2011-05-15,80,77
2011-05-16,123,69
2011-05-17,128,80
2011-05-18,126,90
2011-05-19,112,83
2011-05-20,149,82
2011-05-21,103,109
2011-05-22,70,87
2011-05-23,153,85
2011-05-24,126,94
2011-05-25,138,97
2011-05-26,115,61
2011-05-27,136,86
2011-05-28,104,105
2011-05-29,76,108
2011-05-30,120,79
2011-05-31,124,74
2011-06-01,136,88
2011-06-02,66,70
2011-06-03,109,73
2011-06-04,84,97
2011-06-05,73,96
2011-06-06,97,43
2011-06-07,118,57
2011-06-08,132,76
2011-06-09,87,73
2011-06-10,138,102
2011-06-11,79,103
2011-06-12,60,90
2011-06-13,74,61
2011-06-14,133,85
2011-06-15,113,93
2011-06-16,121,96
2011-06-17,163,89
2011-06-18,98,98
2011-06-19,73,86
2011-06-20,111,74
2011-06-21,124,71
2011-06-22,131,72
2011-06-23,119,76
2011-06-24,145,110
2011-06-25,101,106
2011-06-26,87,110
2011-06-27,121,95
2011-06-28,131,84
2011-06-29,124,100
2011-06-30,170,84
2011-07-01,147,114
2011-07-02,107,117
2011-07-03,94,107
2011-07-04,123,91
2011-07-05,153,98
2011-07-06,131,82
2011-07-07,116,94
2011-07-08,129,89
2011-07-09,77,94
2011-07-10,66,92
2011-07-11,111,88
2011-07-12,103,71
2011-07-13,106,76
2011-07-14,65,78
2011-07-15,93,77
2011-07-16,85,84
2011-07-17,60,60
2011-07-18,94,64
2011-07-19,115,72
2011-07-20,95,57
2011-07-21,97,68
2011-07-22,106,72
2011-07-23,81,107
2011-07-24,67,68
2011-07-25,94,63
2011-07-26,76,71
2011-07-27,89,60
2011-07-28,100,60
2011-07-29,93,96
2011-07-30,82,77
2011-07-31,74,90
2011-08-01,91,93
2011-08-02,73,84
2011-08-03,85,53
2011-08-04,91,102
2011-08-05,92,82
2011-08-06,79,78
2011-08-07,65,78
2011-08-08,78,73
2011-08-09,74,74
2011-08-10,82,79
2011-08-11,85,71
2011-08-12,85,90
2011-08-13,62,61
2011-08-14,48,60
2011-08-15,54,73
2011-08-16,61,72
2011-08-17,71,69
2011-08-18,69,82
2011-08-19,78,97
2011-08-20,65,80
2011-08-21,56,69
2011-08-22,86,83
2011-08-23,88,81
2011-08-24,90,74
2011-08-25,92,75
2011-08-26,113,72
2011-08-27,72,76
2011-08-28,88,93
2011-08-29,87,79
2011-08-30,96,84
2011-08-31,103,92
2011-09-01,104,74
2011-09-02,113,99
2011-09-03,84,115
2011-09-04,85,65
2011-09-05,120,72
2011-09-06,102,76
2011-09-07,126,94
2011-09-08,122,93
2011-09-09,137,88
2011-09-10,95,87
2011-09-11,80,72
2011-09-12,106,74
2011-09-13,117,96
2011-09-14,121,90
2011-09-15,136,93
2011-09-16,134,90
2011-09-17,93,79
2011-09-18,83,74
2011-09-19,128,80
2011-09-20,115,86
2011-09-21,106,78
2011-09-22,133,102
2011-09-23,173,118
2011-09-24,97,106
2011-09-25,76,82
2011-09-26,117,83
2011-09-27,132,91
2011-09-28,164,94
2011-09-29,130,100
2011-09-30,134,117
2011-10-01,114,103
2011-10-02,79,114
2011-10-03,149,104
2011-10-04,140,86
2011-10-05,160,92
2011-10-06,144,92
2011-10-07,161,111
2011-10-08,99,82
2011-10-09,88,83
2011-10-10,110,63
2011-10-11,124,79
2011-10-12,128,79
2011-10-13,120,94
2011-10-14,166,112
2011-10-15,117,110
2011-10-16,75,92
2011-10-17,136,80
2011-10-18,123,64
2011-10-19,134,90
2011-10-20,127,90
2011-10-21,142,103
2011-10-22,72,92
2011-10-23,62,61
2011-10-24,109,78
2011-10-25,117,65
2011-10-26,90,78
2011-10-27,90,68
2011-10-28,100,92
2011-10-29,82,77
2011-10-30,62,63
2011-10-31,75,70
2011-11-01,76,61
2011-11-02,108,87
2011-11-03,123,82
2011-11-04,139,88
2011-11-05,90,93
2011-11-06,57,66
2011-11-07,109,58
2011-11-08,138,55
2011-11-09,120,64
2011-11-10,137,87
2011-11-11,69,64
2011-11-12,89,86
2011-11-13,66,67
2011-11-14,101,82
2011-11-15,113,77
2011-11-16,95,77
2011-11-17,117,88
2011-11-18,131,108
2011-11-19,108,100
2011-11-20,59,62
2011-11-21,108,70
2011-11-22,130,78
2011-11-23,105,65
2011-11-24,112,72
2011-11-25,112,105
2011-11-26,85,74
2011-11-27,57,69
2011-11-28,114,60
2011-11-29,120,80
2011-11-30,117,81
2011-12-01,149,68
2011-12-02,168,124
2011-12-03,147,80
2011-12-04,90,85
2011-12-05,128,99
2011-12-06,133,75
2011-12-07,140,89
2011-12-08,120,79
2011-12-09,154,110
2011-12-10,95,96
2011-12-11,59,72
2011-12-12,131,83
2011-12-13,145,94
2011-12-14,131,68
2011-12-15,124,89
2011-12-16,161,99
2011-12-17,98,94
2011-12-18,82,80
2011-12-19,119,65
